Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2020-11-25,"Wind Traveler",5.12a,"Felt a bit easy for 12a. Still popped off tho before either of the cruxes. Sloppy slippy footwork. Cr1 is pulling up the arete on crimps and using small ft. Cr2 is pulling the roof. I used a hand jam at roof and made it breezy",https://www.mountainproject.com/route/117114371/wind-traveler,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Gauley Crag",2.4,2,,,Sport,5.11c/d,60,6600
2020-11-25,"Kamikaze Lizards",5.9+,"Fun warm up after a long and confusing approach. Bit of a delicate move after the roof to get to the chains. Moved right on undclings in order to go left to chains.",https://www.mountainproject.com/route/109148560/kamikaze-lizards,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Gauley Crag",3.1,3,,,Trad,,60,2500
2020-11-25,"Gauley Roger",5.12,"Fun boulder to start. Difficult moves to crimps. Big throw off from b2. Big throw to avoid loos block at b4. Awesome stem and undercling sequences to chains.",https://www.mountainproject.com/route/109217538/gauley-roger,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Gauley Crag",3.9,3,Lead,Fell/Hung,Sport,5.12c/d,80,7000
2020-11-08,Dennis,5.5,"I thought this was a little easier than belly roll. Eric struggled a bit at the start but crushed the rest.",https://www.mountainproject.com/route/105968655/dennis,1,"New York > The Gunks > The Trapps > b. Jackie and friends",2.5,-1,,,Trad,,120,1500
2020-11-08,"Belly Roll",5.4,"W Eric. Did a tougher variation. Had a cute dog on the left and a group was doing Dennis to the side of us. ",https://www.mountainproject.com/route/106101970/belly-roll,2,"New York > The Gunks > The Trapps > b. Jackie and friends",2.5,-1,,,Trad,,120,1400
2020-11-08,Gelsa,5.4,"Eric's first trad climb! Kelsey also lead behind us and hung out with Eric.  Super great! Lots of bomber gear and jugs. ",https://www.mountainproject.com/route/105799482/gelsa,3,"New York > The Gunks > The Near Trapps > a. Beginning of cliff to Gelsa",3.5,-1,,,Trad,,195,1400
2020-11-07,Balrog,5.10b,"Was pretty stoked on this for some reason. Real fun climbing it after guy that lives in a van and wears a skater helmet. I made the crux by going from the jug with lh to Gaston crimp and the getting lf high at waist level. rh Gaston crimp then left to jug",https://www.mountainproject.com/route/105920912/balrog,1,"New York > The Gunks > The Trapps > g. V3 - Middle Earth",2.6,-1,,,Trad,,75,2900
2020-11-07,"City Streets",5.10,"Jack lead. Crux felt harder than last time. The hold is so far for the left hand",https://www.mountainproject.com/route/106189152/city-streets,1,"New York > The Gunks > The Trapps > g. V3 - Middle Earth",2.0,-1,,,Trad,,60,3000
2020-11-07,"Seldom Mustard Never Relish",5.10b,"Had some scary choss. Went all the way to the top in 1 pitch with double 60m. I don't recommend this route, it was meh. Met a bunch of peeps at the top sharing the same rap, so we went out right and rapped off a tree at minty.",https://www.mountainproject.com/route/117062039/seldom-mustard-never-relish,1,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",1.2,-1,,,Trad,,200,2900
2020-11-07,"Graveyard Shift","5.10d PG13","Jack lead like beast. He placed some great tiny nuts. Crux was easier than Coexist.
Ppl starting shouting and yelling bc Biden pronounced winner of election.",https://www.mountainproject.com/route/105799062/graveyard-shift,1,"New York > The Gunks > The Trapps > e. The Mac Wall (Something Interesting)",3.8,-1,,,Trad,,80,3500
2020-11-07,Coexistence,5.10d,"Gear was tricky in a fun way. Kept thinking that the crux was next. Crux isn't until just after the roof. Tried crossing over for the side pull w rh, but didn't like.  Tried lh Gaston and barely kept the send",https://www.mountainproject.com/route/105799053/coexistence,1,"New York > The Gunks > The Trapps > e. The Mac Wall (Something Interesting)",3.6,-1,,,Trad,,60,3500
2020-11-07,"Birdie Party",5.10b,"Jack lead. Started on Mother's Day, went to chains. But Spicy when the jugs disappear over the roof.",https://www.mountainproject.com/route/106106801/birdie-party,2,"New York > The Gunks > The Trapps > e. The Mac Wall (Something Interesting)",3.3,-1,,,Trad,,200,2900
2020-10-25,"Frustration Syndrome",5.10c,"Jack lead. I agree that this route is over hyped. It's short and not straight. Nice finger jam. ",https://www.mountainproject.com/route/105824824/frustration-syndrome,1,"New York > The Gunks > The Trapps > k. The Slime Wall",2.7,-1,,,Trad,,60,3200
2020-10-25,"Falled on Account of Strain",5.10b,"Fun lead. Standard gunks face climbing followed by standard gunks juggy roof. Climbed with doubles and belayed from the ground for jack and kels simultaneously using 2 Grigris. Tied knots as they climbed up to be safe",https://www.mountainproject.com/route/105799072/falled-on-account-of-strain,2,"New York > The Gunks > The Trapps > k. The Slime Wall",3.7,-1,,,Trad,,160,2900
2020-10-25,"The Winter",5.10+,"Did P1 into P2spring.
Did before but this time I lead. Couldn't find the hold at crux so I campused like an idiot.  So the usual.",https://www.mountainproject.com/route/106238729/the-winter,2,"New York > The Gunks > The Trapps > j. The Yellow Wall and The Seasons",3.3,-1,,,Trad,,175,3300
2020-10-25,"Double Crack",5.8,"Jack lead. Kels and I followed. I took some pics and leaves were turning.",https://www.mountainproject.com/route/105806583/double-crack,1,"New York > The Gunks > The Trapps > j. The Yellow Wall and The Seasons",3.6,-1,,,Trad,,150,2100
2020-10-24,"Carbs and Caffeine",5.11a,"Jack lead p2 admirably. I still think this route is scary and a tad overrated as far as fun goes. ",https://www.mountainproject.com/route/105798933/carbs-and-caffeine,2,"New York > The Gunks > The Trapps > j. The Yellow Wall and The Seasons",3.7,-1,,,Trad,,140,4600
2020-10-24,"Supper's Ready",5.12a,"Putting up the gear I got wrecked again. Both jack and I breezed it with the gear hung though. Nate C crushed it before we got on it.",https://www.mountainproject.com/route/105877392/suppers-ready,1,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.9,-1,,,Trad,,150,6600
2020-10-24,"Amber Waves of Pain",5.10a,"W jack. Jack lead second pitch. Good time. felt very familiar. Under the block at the top.",https://www.mountainproject.com/route/106607648/amber-waves-of-pain,1,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.4,-1,,,Trad,,100,2600
2020-10-11,"Feast of Fools",5.10b,"Lead P1. I placed 5 pieces. #0.75, 2, 3, 3, 1
P2crux is well protected sidepull on sidecrimp/fcrack",https://www.mountainproject.com/route/105799568/feast-of-fools,2,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.6,-1,,,Trad,,250,2900
2020-10-11,Matinee,5.10d,"Nice. Nearly fell. After the cruxes, on p2 you have to decide whether to reduce drag or to protect your second.  Place a double sling on the piton after the second crux, obvly",https://www.mountainproject.com/route/105799057/matinee,2,"New York > The Gunks > The Trapps > b. Jackie and friends",3.4,-1,,,Trad,,150,3500
2020-10-10,"Stirrup Trouble","5.10b/c PG13","Jack lead. Great lead. Place a high nut and on the first hard move off the ledge. Then place some good gear and don't fall reaching up to the jug rail",https://www.mountainproject.com/route/105803228/stirrup-trouble,1,"New York > The Gunks > The Trapps > b. Jackie and friends",3.6,-1,,,Trad,,70,3100
2020-10-10,"Simple Suff",5.10a/b,"Not super simple lol. Jack led.  We met Nick (who knows Hannah obvly) and we got there nut for them. Lots of stemming. Also nicks partner had the bd vision helmet and it was sexy",https://www.mountainproject.com/route/105818206/simple-suff,1,"New York > The Gunks > The Trapps > k. The Slime Wall",3.5,-1,,,Trad,,60,2800
2020-10-10,"Directississima (aka Doubleissima)",5.10b,"W jack. My pump matches my regen perfectly. Was a great time.",https://www.mountainproject.com/route/105799077/directississima-aka-doubleissima,2,"New York > The Gunks > The Trapps > i. High E",3.8,-1,,,Trad,,200,2900
2020-10-10,Ridicullissima,"5.10c/d PG13","W jack. I followed.  Good route. Mostly pump is the crux. Best route of the weekend.",https://www.mountainproject.com/route/105888125/ridicullissima,1,"New York > The Gunks > The Trapps > i. High E",3.9,-1,,,Trad,,180,3400
2020-10-10,"Teeny Face",5.10a,"W jack. Comical amount of jug rails. Jugs-crimp-jugs-slopes-jugs-Gaston-massive jug rail.",https://www.mountainproject.com/route/106733193/teeny-face,1,"New York > The Gunks > The Trapps > i. High E",3.6,-1,,,Trad,,120,2600
2020-10-10,"Last Frontier",5.10,"W jack. Overhung hand jams. Climbed without tape/gloves this time and almost fell.  Short route. @clay...Super-duper casual.",https://www.mountainproject.com/route/106657433/last-frontier,1,"New York > The Gunks > The Trapps > k. The Slime Wall",2.9,-1,,,Trad,,50,3000
2020-10-10,P38,"5.10b PG13","Finish and anchored to a little tree and backed with a 0.5cam. Nice guys at the top. I didn't think this was difficult to protect despite its reputation. Flowed nicely. ",https://www.mountainproject.com/route/105799049/p38,1,"New York > The Gunks > The Trapps > b. Jackie and friends",2.8,-1,,,Trad,,80,2900
2020-10-10,"Low Exposure",5.11-,"Shoulda crushed it the first time.",https://www.mountainproject.com/route/106456276/low-exposure,1,"New York > The Gunks > The Trapps > a2. The Uberfall - right",2.6,-1,,,Trad,,40,4700
2020-10-10,Retribution,5.10b,"W jack. I fell on follow at the roof pull. Go  up high with rhand past roof with a good stem, while locking off with lhand",https://www.mountainproject.com/route/105799038/retribution,1,"New York > The Gunks > The Trapps > a1. The Uberfall - left",3.0,-1,,,Trad,,75,2900
2020-10-10,Nosedive,5.10b,"W jack. Simple lead. Jack for some reason decided to tests his shoulder blade muscles at the crux. They failed",https://www.mountainproject.com/route/105799032/nosedive,1,"New York > The Gunks > The Trapps > a1. The Uberfall - left",3.5,-1,,,Trad,,80,2900
2020-09-20,"Itching to Climb",5.8,"Put up for Jennie and Matt. ",https://www.mountainproject.com/route/106381102/itching-to-climb,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > a. Main Wall",2.7,-1,,,Sport,,40,2100
2020-09-20,"Orange Sunshine",5.8,"Eric is gonna crush this next time!",https://www.mountainproject.com/route/106381417/orange-sunshine,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > b. Orange Sunshine Wall",2.8,-1,,,Sport,,,2100
2020-09-20,"Sultans of Swing",5.6,"Eric's first lead belay!",https://www.mountainproject.com/route/106381399/sultans-of-swing,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > b. Orange Sunshine Wall",1.6,-1,,,Sport,,,1600
2020-09-20,"The Streak (second anchors)",5.13a,"Worked w Jack. Tiring and very fun",https://www.mountainproject.com/route/106553388/the-streak-second-anchors,2,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > f. Big Wall",3.5,-1,Lead,,Sport,,80,8600
2020-09-20,"Hinterland (second anchors)",5.12c,"Crushed it on the second go. ",https://www.mountainproject.com/route/107163431/hinterland-second-anchors,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > f. Big Wall",3.4,3,,,Sport,,80,7200
2020-09-12,"Men At Arms","5.10a/b PG13","Just P1. Little sparse.  Safe tho. Kinda wandery. We used the same anchors as Try again, which wasn't great.  Quite the traverse at the top, full of jugs tho.",https://www.mountainproject.com/route/106281558/men-at-arms,1,"New York > The Gunks > The Trapps > e. The Mac Wall (Something Interesting)",2.6,-1,,,Trad,,80,2800
2020-09-12,"Try Again",5.10c,"Just P1. Little sparse.  Safe though. A piton is all you got for the crux. Placed a very soothing .2 after the crux above the piton.",https://www.mountainproject.com/route/105799088/try-again,1,"New York > The Gunks > The Trapps > e. The Mac Wall (Something Interesting)",2.9,-1,,,Trad,,65,3200
2020-09-12,"Easy Street",5.6,"W Susan. I think this used to be called Bloody Bush.  Didn't do the little last pitch. P1 was as good as promised. P2 wasn't worth the traverse.",https://www.mountainproject.com/route/106281218/easy-street,2,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",2.6,-1,,,Trad,,200,1600
2020-09-12,Arch,5.5,"W Susan. First roof was easier with a hand jam, Susan's hands weren't big enough tho. ",https://www.mountainproject.com/route/106227989/arch,2,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",2.4,-1,,,Trad,,,1500
2020-09-05,"Hinterland (second anchors)",5.12c,"From chalked tooth jug, left to side pull, right to high rail, adjust feet, right to crimp above side pull, left to sidepullcrimp; w/ Lft on tooth and rft on corner, rhd to crimp. ",https://www.mountainproject.com/route/107163431/hinterland-second-anchors,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > f. Big Wall",3.4,3,,,Sport,,80,7200
2020-09-05,Groovin',5.11d,"Kelsey made a burn on it and then literally virtually attended a funeral. ",https://www.mountainproject.com/route/107331227/groovin,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > f. Big Wall",3.6,4,,,Sport,,80,5500
2020-09-05,Arocknophobia,5.7,"Eric and jiarong's second outdoor route!",https://www.mountainproject.com/route/106931088/arocknophobia,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > a. Main Wall",1.5,-1,,,Sport,,30,1800
2020-09-05,"Shark Bait",5.8,"Eric's and Jiarong's first outdoor route! ",https://www.mountainproject.com/route/109585889/shark-bait,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > a. Main Wall",1.1,-1,,,Sport,,,2100
2020-08-30,"The Rico Suave Arete aka Rico Suave",5.10a,"Pretty good.  Kelsey put it up, Susan sent it and I cleaned it.",https://www.mountainproject.com/route/105963848/the-rico-suave-arete-aka-rico-suave,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Kaymoor > 3. Rico Suave Buttress",3.5,-1,,,Sport,,70,2600
2020-08-30,"Preparation H",5.12a,"Tried twice Jack and Shawn. Great technical route. Loved it.",https://www.mountainproject.com/route/106886952/preparation-h,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Kaymoor > 3. Rico Suave Buttress",3.6,4,,,Sport,,70,6600
2020-08-30,Vanished,5.11c,"A smile route, could not find the hold among the slopers at the end. Was hilarious time. I jumped for the rail, but Shawn found a hold out right.",https://www.mountainproject.com/route/106494923/vanished,1,"West Virginia > The New River Gorge Region > Meadow River Gorge > Upper Meadow > 4. Third Buttress",3.6,4,,,Sport,,80,5200
2020-08-30,Push,5.12a,"Took 3 tries. Worked with jack and Shawn on a rainy day. ",https://www.mountainproject.com/route/106550098/push,1,"West Virginia > The New River Gorge Region > Meadow River Gorge > Upper Meadow > 1. First Buttress",3.6,-1,,,Sport,,90,6600
